Animal_ID,Named,DateTime_Intake,Found_Location,Intake_Type,Intake_Condition,Animal_Type,Sex_upon_Intake,Age_upon_Intake,Breed,Color,DateTime_Outcome,Sex_upon_Outcome,Age_upon_Outcome,binary_outcome,Length_of_Stay,Wild,Younger_than_1_Intake
A784029,Y,2018-11-10 13:55:00,Austin (TX),Stray,Injured,Dog,Intact Female,5.0,Other,Brown/White,2018-11-14 14:28:00,Intact Female,5.0,0.0,4,N,N
A585942,Y,2013-10-27 15:59:00,Austin (TX),Stray,Normal,Dog,Neutered Male,8.0,Rat Terrier Mix,Brown/White,2014-02-22 17:24:00,Neutered Male,8.0,0.0,118,N,N
A775809,N,2018-07-05 10:59:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.08333333333333333,Siamese Mix,Other,2018-07-05 14:51:00,Intact Female,0.08333333333333333,0.0,0,N,Y
A795311,N,2019-05-19 12:21:00,Austin (TX),Stray,Normal,Cat,Unknown,2.0,Domestic Shorthair,Blue/White,2019-05-23 00:00:00,Unknown,2.0,0.0,3,N,N
A788484,Y,2019-03-02 16:33:00,Outside Jurisdiction,Owner Surrender,Normal,Dog,Spayed Female,1.0,Other,White,2019-03-02 19:17:00,Spayed Female,1.0,0.0,0,N,N
A691716,Y,2014-11-30 11:46:00,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,5.0,Labrador Retriever Mix,Black/White,2014-12-04 17:02:00,Spayed Female,5.0,0.0,4,N,N
A737721,N,2016-11-03 11:55:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.3333333333333333,Chihuahua Shorthair Mix,Black/White,2016-11-05 17:28:00,Intact Female,0.3333333333333333,0.0,2,N,Y
A687302,Y,2014-09-03 11:42:00,Austin (TX),Owner Surrender,Normal,Dog,Neutered Male,3.0,Other,Black/Tan,2014-09-09 09:53:00,Neutered Male,3.0,1.0,5,N,N
A743066,Y,2017-12-26 11:01:00,Austin (TX),Stray,Normal,Dog,Spayed Female,4.0,German Shepherd Mix,White,2017-12-26 11:47:00,Spayed Female,4.0,0.0,0,N,N
A797766,Y,2019-06-17 15:07:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.5,Labrador Retriever Mix,White/Tan,2019-06-28 10:27:00,Intact Female,0.5833333333333334,0.0,10,N,Y
A783358,Y,2018-10-29 14:47:00,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,German Shepherd Mix,Black/Tan,2018-11-25 17:47:00,Neutered Male,2.0,0.0,27,N,N
A789296,Y,2019-02-18 18:49:00,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,10.0,Domestic Longhair,Other,2019-12-07 11:18:00,Spayed Female,10.0,0.0,130,N,N
A628569,Y,2014-09-16 11:22:00,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,2.0,Domestic Shorthair,Orange Tabby,2014-09-17 14:07:00,Neutered Male,2.0,0.0,1,N,N
A755864,Y,2017-08-10 07:34:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Chihuahua Shorthair Mix,Tricolor,2017-08-14 17:07:00,Spayed Female,1.0,0.0,4,N,N
A768197,Y,2018-03-14 15:11:00,Austin (TX),Stray,Injured,Dog,Spayed Female,2.0,Labrador Retriever Mix,Other,2018-05-02 15:37:00,Spayed Female,2.0,0.0,49,N,N
A746431,N,2017-04-03 08:26:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Labrador Retriever Mix,Black,2017-04-07 17:41:00,Spayed Female,1.0,0.0,4,N,N
A745760,Y,2017-08-18 11:09:00,Travis (TX),Stray,Normal,Dog,Neutered Male,6.0,Dachshund Mix,Brown/White,2017-08-23 18:42:00,Neutered Male,6.0,0.0,5,N,N
A669385,Y,2013-12-19 15:41:00,Austin (TX),Stray,Normal,Dog,Spayed Female,3.0,Australian Kelpie Mix,Black,2014-01-01 18:34:00,Spayed Female,3.0,0.0,13,N,N
A805250,Y,2019-09-24 14:34:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,6.0,Domestic Shorthair,Brown Tabby/White,2019-09-25 15:31:00,Intact Female,6.0,0.0,1,N,N
A729912,Y,2016-06-25 14:07:00,Austin (TX),Stray,Normal,Dog,Neutered Male,6.0,Other,Brown/White,2016-06-29 18:59:00,Neutered Male,6.0,0.0,4,N,N
A701835,N,2015-05-05 11:09:00,Pflugerville (TX),Stray,Normal,Cat,Unknown,0.01643835616438356,Domestic Shorthair,Black,2015-05-05 13:26:00,Unknown,0.01643835616438356,0.0,0,N,Y
A647241,Y,2016-10-09 15:57:00,Austin (TX),Stray,Normal,Dog,Intact Male,5.0,German Shepherd Mix,Black,2016-10-09 17:38:00,Intact Male,5.0,0.0,0,N,N
A745790,Y,2017-03-24 09:52:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Female,4.0,Other,Other,2017-03-25 11:29:00,Intact Female,4.0,0.0,1,N,N
A682936,N,2014-07-05 08:02:00,Austin (TX),Stray,Nursing,Cat,Intact Male,0.038461538461538464,Domestic Shorthair,Brown Tabby/White,2014-07-05 12:42:00,Intact Male,0.038461538461538464,0.0,0,N,Y
A810536,Y,2019-12-15 11:48:00,Travis (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Other,Black/Brown,2019-12-19 17:26:00,Neutered Male,0.16666666666666666,0.0,4,N,Y
A803156,N,2019-08-28 11:29:00,Austin (TX),Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair,Tortie,2019-08-31 16:43:00,Intact Female,1.0,0.0,3,N,N
A732240,N,2016-08-04 15:58:00,Austin (TX),Stray,Normal,Cat,Unknown,0.0576923076923077,Domestic Shorthair,Black/White,2016-08-04 19:04:00,Unknown,0.0576923076923077,0.0,0,N,Y
A697352,Y,2015-02-22 11:20:00,Austin (TX),Stray,Normal,Dog,Neutered Male,0.75,Other,Brown,2015-02-22 14:07:00,Neutered Male,0.75,0.0,0,N,Y
A683120,N,2014-07-07 15:04:00,Lakeway (TX),Stray,Normal,Cat,Intact Male,0.16666666666666666,Siamese Mix,Other,2014-07-08 11:56:00,Intact Male,0.16666666666666666,0.0,0,N,Y
A801221,Y,2019-08-01 14:43:00,Austin (TX),Stray,Normal,Cat,Intact Female,5.0,Domestic Medium Hair,Brown Tabby,2019-08-26 14:54:00,Intact Female,5.0,0.0,25,N,N
A664857,N,2013-10-10 07:47:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.5,Domestic Shorthair,Black/White,2013-10-14 17:34:00,Neutered Male,0.5,0.0,4,N,Y
A679935,Y,2014-05-28 12:02:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.08333333333333333,Other,Other,2014-06-01 17:34:00,Neutered Male,0.16666666666666666,0.0,4,N,Y
A701287,N,2015-04-27 11:08:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.038461538461538464,Domestic Shorthair,Calico,2015-04-27 13:33:00,Intact Female,0.038461538461538464,0.0,0,N,Y
A680862,N,2014-06-09 11:40:00,Austin (TX),Stray,Normal,Bird,Unknown,0.038461538461538464,Other,Other,2014-06-10 00:00:00,Unknown,0.038461538461538464,0.0,0,N,Y
A736653,Y,2016-10-14 15:58:00,Austin (TX),Public Assist,Other,Dog,Neutered Male,2.0,Pit Bull Mix,Brown Brindle/White,2016-10-17 11:22:00,Neutered Male,2.0,0.0,2,N,N
A780836,Y,2018-09-20 17:00:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.07692307692307693,Pit Bull Mix,Other,2018-10-23 15:00:00,Spayed Female,0.16666666666666666,0.0,32,N,Y
A672159,Y,2014-02-05 10:58:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair,Torbie,2014-03-29 12:17:00,Spayed Female,0.25,0.0,52,N,Y
A753933,Y,2017-07-13 11:30:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.5833333333333334,Beagle Mix,Black,2017-07-18 17:41:00,Neutered Male,0.6666666666666666,0.0,5,N,Y
A802999,N,2019-08-25 22:58:00,Travis (TX),Public Assist,Normal,Bat,Unknown,1.0,Other,Brown,2019-08-26 12:09:00,Unknown,1.0,1.0,0,Y,N
A806602,Y,2019-10-13 10:57:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.08333333333333333,Australian Cattle Dog Mix,Brown/White,2019-11-26 15:59:00,Spayed Female,0.25,0.0,44,N,Y
A687441,Y,2014-09-05 11:34:00,Park (TX),Public Assist,Normal,Dog,Neutered Male,3.0,Other,Brown/White,2014-09-12 11:49:00,Neutered Male,3.0,0.0,7,N,N
A666600,N,2013-11-04 13:40:00,Austin (TX),Owner Surrender,Normal,Dog,Intact Male,0.0,Other,White,2013-11-04 14:54:00,Intact Male,0.0,0.0,0,N,Y
A760944,Y,2017-10-26 14:04:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,0.25,Domestic Shorthair,Black/White,2017-10-30 17:19:00,Spayed Female,0.25,0.0,4,N,Y
A780262,N,2018-09-12 10:20:00,Austin (TX),Stray,Normal,Cat,Neutered Male,9.0,Domestic Shorthair,Brown Tabby,2018-09-15 14:42:00,Neutered Male,9.0,0.0,3,N,N
A712521,N,2015-09-24 15:50:00,Austin (TX),Wildlife,Sick,Skunk,Unknown,2.0,Other,Black/White,2015-09-24 15:57:00,Unknown,2.0,1.0,0,Y,N
A799491,Y,2019-07-09 12:52:00,Pflugerville (TX),Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Medium Hair,Orange Tabby,2019-07-13 17:33:00,Neutered Male,0.16666666666666666,0.0,4,N,Y
A801251,N,2019-08-02 07:37:00,Austin (TX),Stray,Normal,Cat,Unknown,0.038461538461538464,Domestic Shorthair,Black,2019-08-02 13:03:00,Unknown,0.038461538461538464,0.0,0,N,Y
A734236,N,2016-09-03 13:06:00,Austin (TX),Stray,Normal,Dog,Unknown,0.5,Cairn Terrier Mix,Other,2016-09-05 11:49:00,Unknown,0.5,0.0,1,N,Y
A767661,Y,2018-03-05 11:06:00,Austin (TX),Stray,Normal,Dog,Intact Female,2.0,Labrador Retriever Mix,Black,2018-03-07 14:34:00,Intact Female,2.0,0.0,2,N,N
A780514,N,2018-09-16 11:12:00,Travis (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Rat Terrier Mix,Brown/White,2018-09-20 16:51:00,Spayed Female,0.16666666666666666,0.0,4,N,Y
A736200,Y,2016-10-06 14:39:00,Austin (TX),Stray,Sick,Dog,Intact Female,0.08333333333333333,Labrador Retriever Mix,White,2016-10-11 12:18:00,Intact Female,0.16666666666666666,0.0,4,N,Y
A712787,Y,2015-09-28 12:47:00,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,7.0,Domestic Shorthair,Calico,2015-11-02 17:00:00,Spayed Female,7.0,0.0,35,N,N
A697538,Y,2015-02-25 11:48:00,Austin (TX),Stray,Normal,Dog,Intact Male,5.0,Other,Other,2015-03-01 17:51:00,Neutered Male,5.0,0.0,4,N,N
A738927,Y,2016-11-23 14:57:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,German Shepherd Mix,Other,2016-11-28 14:17:00,Intact Female,1.0,0.0,4,N,N
A759270,N,2017-09-29 00:00:00,Valle (TX),Stray,Normal,Cat,Unknown,0.07692307692307693,Domestic Shorthair,Other,2017-09-29 18:00:00,Unknown,0.07692307692307693,0.0,0,N,Y
A751504,Y,2017-06-09 08:38:00,Austin (TX),Stray,Feral,Cat,Intact Male,0.08333333333333333,Domestic Shorthair,Black,2017-07-08 11:51:00,Intact Male,0.16666666666666666,0.0,29,N,Y
A638232,Y,2015-02-26 13:49:00,Austin (TX),Stray,Normal,Cat,Spayed Female,2.0,Domestic Shorthair,Black,2015-02-27 12:15:00,Spayed Female,2.0,0.0,0,N,N
A799129,Y,2019-07-05 12:59:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Labrador Retriever Mix,Tricolor,2019-07-27 15:14:00,Neutered Male,0.16666666666666666,0.0,22,N,Y
A727575,N,2016-05-23 12:54:00,Austin (TX),Stray,Sick,Dog,Intact Female,0.16666666666666666,Labrador Retriever Mix,White/Tan,2016-05-23 18:28:00,Intact Female,0.16666666666666666,0.0,0,N,Y
A733242,N,2016-08-19 12:21:00,Travis (TX),Stray,Normal,Cat,Intact Male,0.07692307692307693,Domestic Shorthair,Other,2016-08-20 19:23:00,Intact Male,0.07692307692307693,0.0,1,N,Y
A756581,N,2017-08-22 12:24:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.5833333333333334,Other,Brown/White,2017-08-28 12:54:00,Spayed Female,0.6666666666666666,0.0,6,N,Y
A784311,N,2018-11-14 07:12:00,Austin (TX),Stray,Injured,Cat,Intact Female,0.08333333333333333,Domestic Longhair,Brown Tabby,2018-11-14 11:59:00,Intact Female,0.08333333333333333,0.0,0,N,Y
A811290,N,2019-12-31 15:09:00,Austin (TX),Wildlife,Sick,Bat,Unknown,3.0,Other,Brown,2020-01-01 11:30:00,Unknown,3.0,1.0,0,Y,N
A773862,Y,2018-06-06 15:34:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.08333333333333333,Chihuahua Shorthair Mix,Brown/White,2018-06-28 14:36:00,Neutered Male,0.16666666666666666,0.0,21,N,Y
A719518,Y,2016-01-21 17:52:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.4166666666666667,Domestic Shorthair,Other,2016-01-26 17:21:00,Spayed Female,0.4166666666666667,0.0,4,N,Y
A765204,Y,2018-03-05 16:22:00,Austin (TX),Owner Surrender,Normal,Dog,Spayed Female,2.0,Other,White/Tan,2018-03-10 19:00:00,Spayed Female,2.0,0.0,5,N,N
A743584,N,2017-02-13 09:40:00,Austin (TX),Stray,Normal,Dog,Intact Female,2.0,Pit Bull Mix,Black/White,2017-02-17 17:06:00,Spayed Female,2.0,0.0,4,N,N
A765764,Y,2018-01-26 12:46:00,Austin (TX),Owner Surrender,Normal,Cat,Spayed Female,10.0,Domestic Longhair,Other,2018-02-02 18:04:00,Spayed Female,10.0,0.0,7,N,N
A698075,N,2015-03-05 16:10:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Other,Black/White,2015-03-09 17:33:00,Spayed Female,1.0,0.0,4,N,N
A730007,Y,2016-06-27 11:28:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair,Black,2016-08-06 17:06:00,Neutered Male,0.16666666666666666,0.0,40,N,Y
A811483,N,2020-01-04 13:20:00,Austin (TX),Stray,Normal,Cat,Unknown,1.0,Domestic Shorthair,Brown Tabby/White,2020-01-08 10:36:00,Unknown,1.0,0.0,3,N,N
A665231,N,2013-10-15 14:08:00,Austin (TX),Owner Surrender,Nursing,Dog,Intact Male,0.08333333333333333,Australian Kelpie Mix,Tricolor,2013-10-15 16:10:00,Intact Male,0.08333333333333333,0.0,0,N,Y
A695768,Y,2015-01-22 12:11:00,Austin (TX),Stray,Normal,Dog,Spayed Female,1.0,Other,Other,2015-01-22 14:27:00,Spayed Female,1.0,0.0,0,N,N
A753302,Y,2017-07-04 14:11:00,Travis (TX),Owner Surrender,Normal,Dog,Spayed Female,1.0,Chihuahua Shorthair Mix,Brown,2017-07-07 18:31:00,Spayed Female,1.0,0.0,3,N,N
A755091,Y,2017-07-29 11:04:00,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Yorkshire Terrier Mix,Tan,2017-07-29 19:46:00,Intact Male,2.0,0.0,0,N,N
A759377,Y,2017-10-01 11:27:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.5833333333333334,Chihuahua Shorthair Mix,Black/White,2017-10-09 17:31:00,Spayed Female,0.6666666666666666,0.0,8,N,Y
A779311,Y,2018-08-29 18:27:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.9166666666666666,Domestic Shorthair,Brown Tabby,2018-10-22 14:16:00,Spayed Female,1.0,0.0,53,N,Y
A734351,N,2016-09-05 14:13:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.75,Yorkshire Terrier Mix,Brown,2016-09-09 18:00:00,Spayed Female,0.8333333333333334,0.0,4,N,Y
A701039,Y,2015-04-23 11:13:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.038461538461538464,Domestic Shorthair,Brown Tabby,2015-06-16 09:29:00,Intact Male,0.16666666666666666,0.0,53,N,Y
A808560,Y,2019-11-10 15:16:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair,Brown Tabby,2019-11-13 11:54:00,Intact Female,0.08333333333333333,0.0,2,N,Y
A786395,N,2018-12-23 14:30:00,Austin (TX),Wildlife,Sick,Raccoon,Unknown,1.0,Other,Black/White,2018-12-23 15:21:00,Unknown,1.0,1.0,0,Y,N
A761250,N,2017-11-01 16:25:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.6666666666666666,Other,Other,2017-11-06 17:13:00,Neutered Male,0.6666666666666666,0.0,5,N,Y
A689503,Y,2014-10-30 10:48:00,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,0.75,Domestic Shorthair,Black,2014-11-13 13:37:00,Neutered Male,0.8333333333333334,0.0,14,N,Y
A803926,N,2019-09-08 14:02:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,0.07692307692307693,Domestic Shorthair,Brown Tabby,2019-10-14 17:18:00,Spayed Female,0.16666666666666666,0.0,36,N,Y
A768326,Y,2018-03-17 11:55:00,Austin (TX),Stray,Normal,Dog,Intact Female,2.0,Chihuahua Shorthair Mix,Other,2018-03-21 18:24:00,Spayed Female,2.0,0.0,4,N,N
A794033,Y,2019-05-03 12:07:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Labrador Retriever Mix,Other,2019-05-31 18:13:00,Spayed Female,1.0,0.0,28,N,N
A689465,Y,2014-10-05 11:40:00,Austin (TX),Public Assist,Normal,Dog,Spayed Female,3.0,Australian Cattle Dog Mix,Other,2014-10-09 11:16:00,Spayed Female,3.0,0.0,3,N,N
A782002,Y,2018-10-09 13:31:00,Austin (TX),Stray,Normal,Dog,Intact Male,5.0,German Shepherd Mix,Black/Tan,2018-10-12 14:06:00,Intact Male,5.0,0.0,3,N,N
A684465,Y,2014-07-24 11:23:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.08333333333333333,Beagle Mix,Other,2014-07-28 17:10:00,Spayed Female,0.16666666666666666,0.0,4,N,Y
A663273,Y,2013-10-30 14:22:00,Austin (TX),Owner Surrender,Sick,Dog,Intact Female,2.0,Other,Other,2014-01-01 13:44:00,Spayed Female,2.0,1.0,62,N,N
A694905,Y,2019-12-20 11:09:00,Austin (TX),Stray,Normal,Dog,Spayed Female,6.0,Other,Brown/White,2019-12-20 14:58:00,Spayed Female,6.0,0.0,0,N,N
A699994,N,2015-04-05 21:39:00,Austin (TX),Wildlife,Sick,Bat,Unknown,0.4166666666666667,Other,Brown,2015-04-06 10:08:00,Unknown,0.5,1.0,0,Y,Y
A669707,Y,2013-12-26 10:45:00,Travis (TX),Public Assist,Normal,Dog,Intact Female,1.0,Yorkshire Terrier Mix,Black/Brown,2013-12-26 17:45:00,Intact Female,1.0,0.0,0,N,N
A683999,N,2014-07-18 12:06:00,Austin (TX),Stray,Normal,Cat,Unknown,0.019230769230769232,Domestic Shorthair,Brown Tabby,2014-07-18 18:25:00,Unknown,0.019230769230769232,0.0,0,N,Y
A705310,Y,2015-06-15 16:42:00,Austin (TX),Stray,Normal,Dog,Intact Female,2.0,Pit Bull Mix,Black/White,2015-06-26 18:46:00,Spayed Female,2.0,0.0,11,N,N
A675000,N,2014-03-21 12:32:00,Austin (TX),Wildlife,Normal,Bat,Unknown,1.0,Other,Brown,2014-03-23 08:53:00,Unknown,1.0,1.0,1,Y,N
A791417,Y,2019-03-25 15:45:00,Austin (TX),Stray,Normal,Dog,Intact Male,1.0,Rat Terrier Mix,Other,2019-03-29 18:10:00,Neutered Male,1.0,0.0,4,N,N
A706320,N,2015-06-27 13:38:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.0576923076923077,Domestic Shorthair,Other,2015-06-27 16:31:00,Intact Female,0.0576923076923077,0.0,0,N,Y
A772138,Y,2018-05-16 19:06:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.3333333333333333,Other,White/Tan,2018-12-04 16:12:00,Intact Male,0.9166666666666666,0.0,130,N,Y
A806664,N,2019-10-14 08:34:00,Austin (TX),Stray,Injured,Cat,Unknown,0.4166666666666667,Domestic Shorthair,Other,2019-10-14 10:20:00,Unknown,0.4166666666666667,1.0,0,N,Y
A781055,Y,2018-09-24 08:34:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair,Black,2018-12-13 12:27:00,Neutered Male,0.3333333333333333,0.0,80,N,Y
A698927,Y,2015-03-19 18:28:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.75,Other,Tricolor,2015-03-21 18:27:00,Neutered Male,0.8333333333333334,0.0,1,N,Y
A619073,Y,2014-12-20 13:10:00,Outside Jurisdiction,Owner Surrender,Normal,Dog,Neutered Male,3.0,Other,Black/Tan,2014-12-26 15:27:00,Neutered Male,3.0,0.0,6,N,N
A686094,Y,2014-08-16 13:56:00,Leander (TX),Owner Surrender,Normal,Cat,Intact Male,0.3333333333333333,Domestic Shorthair,White/Orange Tabby,2014-08-25 16:49:00,Neutered Male,0.3333333333333333,0.0,9,N,Y
A727842,Y,2016-05-26 15:08:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.08333333333333333,Domestic Shorthair,White/Orange Tabby,2016-08-10 12:53:00,Spayed Female,0.25,0.0,75,N,Y
A792697,Y,2019-04-14 12:07:00,Austin (TX),Stray,Normal,Dog,Intact Female,1.0,Other,Black/White,2019-05-19 19:15:00,Spayed Female,1.0,0.0,35,N,N
A688670,Y,2014-09-22 11:09:00,Austin (TX),Stray,Normal,Dog,Intact Female,0.08333333333333333,Other,Tricolor,2014-09-26 17:05:00,Spayed Female,0.08333333333333333,0.0,4,N,Y
A743876,Y,2017-02-18 16:15:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.07692307692307693,Domestic Shorthair,Tortie,2017-04-12 15:02:00,Spayed Female,0.16666666666666666,0.0,52,N,Y
A681846,N,2014-06-21 07:32:00,Austin (TX),Stray,Normal,Cat,Intact Male,2.0,Domestic Shorthair,Black/White,2014-06-22 09:00:00,Intact Male,2.0,0.0,1,N,N
A670811,Y,2014-01-14 14:20:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.8333333333333334,Domestic Medium Hair,Blue/White,2014-01-21 15:10:00,Intact Female,0.8333333333333334,0.0,7,N,Y
A709050,Y,2015-08-04 12:12:00,Austin (TX),Stray,Normal,Dog,Neutered Male,5.0,Pit Bull Mix,Other,2015-08-04 14:14:00,Neutered Male,5.0,0.0,0,N,N
A752196,N,2017-06-19 15:41:00,Austin (TX),Stray,Injured,Cat,Intact Female,2.0,American Shorthair Mix,Brown Tabby,2017-06-21 13:40:00,Intact Female,2.0,0.0,1,N,N
A779613,N,2018-09-03 15:41:00,Austin (TX),Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair,Tortie,2018-09-04 15:12:00,Intact Female,1.0,0.0,0,N,N
A748684,N,2017-05-05 12:13:00,Austin (TX),Stray,Normal,Cat,Unknown,0.038461538461538464,Domestic Shorthair,Black,2017-05-05 15:03:00,Unknown,0.038461538461538464,0.0,0,N,Y
A808090,Y,2019-11-04 07:32:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.0054794520547945215,Domestic Shorthair,Torbie,2019-11-04 12:11:00,Intact Female,0.0054794520547945215,0.0,0,N,Y
A758803,Y,2017-09-22 11:01:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.4166666666666667,German Shepherd Mix,Black/White,2017-09-27 00:00:00,Intact Male,0.4166666666666667,0.0,4,N,Y
A740303,N,2016-12-14 15:53:00,Travis (TX),Stray,Normal,Cat,Intact Female,0.038461538461538464,Domestic Shorthair,Brown Tabby/White,2016-12-15 15:36:00,Intact Female,0.038461538461538464,0.0,0,N,Y
A743239,Y,2017-02-06 14:59:00,Austin (TX),Public Assist,Normal,Dog,Spayed Female,8.0,Other,Tricolor,2017-02-06 18:58:00,Spayed Female,8.0,0.0,0,N,N
A773965,N,2018-06-08 00:00:00,Austin (TX),Stray,Normal,Cat,Unknown,0.0576923076923077,Domestic Shorthair,Black/White,2018-06-08 11:36:00,Unknown,0.0576923076923077,0.0,0,N,Y
A734631,Y,2016-09-10 11:47:00,Austin (TX),Stray,Normal,Cat,Intact Female,1.0,Domestic Shorthair,Black,2016-09-24 22:18:00,Spayed Female,1.0,0.0,14,N,N
A705521,Y,2015-06-18 14:06:00,Travis (TX),Stray,Normal,Dog,Neutered Male,1.0,Other,Black,2015-06-19 14:43:00,Neutered Male,1.0,0.0,1,N,N
A782172,N,2018-10-11 12:40:00,Austin (TX),Stray,Normal,Dog,Neutered Male,3.0,Other,Brown/White,2018-10-12 12:06:00,Neutered Male,3.0,0.0,0,N,N
A753543,N,2017-07-07 18:20:00,Austin (TX),Stray,Normal,Cat,Intact Female,0.0576923076923077,Domestic Medium Hair,Black/White,2018-02-07 08:21:00,Intact Female,0.5833333333333334,0.0,130,N,Y
A775346,Y,2018-06-28 12:47:00,Austin (TX),Stray,Normal,Cat,Intact Male,0.25,Domestic Shorthair,Brown Tabby,2018-08-22 16:03:00,Neutered Male,0.3333333333333333,0.0,55,N,Y
A755092,Y,2017-07-29 11:04:00,Austin (TX),Stray,Normal,Dog,Intact Male,2.0,Chihuahua Shorthair Mix,White/Chocolate,2017-07-29 19:46:00,Intact Male,2.0,0.0,0,N,N
A722280,Y,2016-06-17 18:23:00,Austin (TX),Public Assist,Normal,Dog,Neutered Male,3.0,Pit Bull Mix,White,2016-09-28 09:52:00,Neutered Male,3.0,0.0,102,N,N
A789161,N,2019-02-16 12:43:00,Austin (TX),Wildlife,Normal,Bat,Unknown,1.0,Other,Brown,2019-02-18 09:06:00,Unknown,1.0,1.0,1,Y,N
A704011,Y,2015-05-31 15:52:00,Austin (TX),Public Assist,Normal,Dog,Spayed Female,5.0,Other,Tan,2015-06-03 11:37:00,Spayed Female,5.0,0.0,2,N,N
A693291,N,2014-12-05 12:19:00,Vista (TX),Stray,Normal,Dog,Intact Female,0.16666666666666666,Labrador Retriever Mix,Brown/White,2014-12-09 17:53:00,Spayed Female,0.16666666666666666,0.0,4,N,Y
A754685,Y,2017-07-22 20:10:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.3333333333333333,Other,Other,2017-07-29 13:49:00,Neutered Male,0.4166666666666667,0.0,6,N,Y
A646647,Y,2014-05-08 12:00:00,Austin (TX),Owner Surrender,Normal,Cat,Neutered Male,1.0,Domestic Shorthair,White/Orange Tabby,2014-06-10 16:39:00,Neutered Male,1.0,0.0,33,N,N
A765955,Y,2018-01-30 13:22:00,Austin (TX),Owner Surrender,Normal,Cat,Intact Female,0.08333333333333333,Other,Other,2018-02-28 07:28:00,Spayed Female,0.16666666666666666,0.0,28,N,Y
A701651,Y,2015-05-02 16:32:00,Austin (TX),Stray,Normal,Dog,Intact Male,0.16666666666666666,Other,Brown,2015-05-06 17:00:00,Neutered Male,0.16666666666666666,0.0,4,N,Y
A787561,N,2019-01-15 15:43:00,Manor (TX),Owner Surrender,Normal,Cat,Intact Male,0.08333333333333333,Domestic Shorthair,Brown Tabby,2019-01-18 17:58:00,Neutered Male,0.16666666666666666,0.0,3,N,Y
A677819,N,2014-03-29 13:08:00,Austin (TX),Stray,Normal,Rabbit Sh,Unknown,0.0,Other,Black/White,2014-04-29 18:50:00,Unknown,0.0,0.0,31,N,Y
A718375,Y,2015-12-29 06:36:00,Austin (TX),Public Assist,Normal,Cat,Neutered Male,6.0,Domestic Shorthair,Brown Tabby,2016-01-16 14:40:00,Neutered Male,6.0,0.0,18,N,N
